Date,Close,Volume,Open,High,Low
8/8/2012,20.72,29514550,20.71,21.15,20.22
8/9/2012,21.01,15605960,20.75,21.17,20.61
8/10/2012,21.81,25714310,21.41,21.82,21.13
8/13/2012,21.6,24904700,22.15,22.45,21.4
8/14/2012,20.38,38971320,21.41,21.6,20.25
8/15/2012,21.2,47682050,20.64,21.41,20.4
8/16/2012,19.87,157188200,20.44,20.48,19.69
8/17/2012,19.05,129057400,20.01,20.08,19
8/20/2012,20.01,100818300,19.05,20.13,18.75
8/21/2012,19.16,70483330,19.58,19.98,19.09
8/22/2012,19.44,49779450,19.36,19.53,18.96
8/23/2012,19.44,32747000,19.5,19.73,19.36
8/24/2012,19.41,29588690,19.52,19.68,19.25
8/27/2012,19.15,20663220,19.49,19.53,19.1
8/28/2012,19.34,25402980,19.1,19.38,18.95
8/29/2012,19.1,16071190,19.32,19.38,19.07
8/30/2012,19.09,30571430,19.27,19.45,19.06
8/31/2012,18.06,58612440,18.68,18.7,18.03
9/4/2012,17.73,46177000,18.08,18.27,17.55
9/5/2012,18.58,60657900,18.27,18.75,18.18
9/6/2012,18.96,46028860,18.74,19.26,18.72
9/7/2012,18.98,36325880,19.1,19.42,18.78
9/10/2012,18.81,24752340,19.06,19.2,18.55
9/11/2012,19.43,47343020,18.92,19.58,18.85
9/12/2012,20.93,121399400,20.76,21.16,20.28
9/13/2012,20.71,64896660,20.96,21.48,20.61
9/14/2012,22,72707430,21.13,22.08,20.9
9/17/2012,21.52,50593510,22.67,22.75,21.5
9/18/2012,21.87,36696330,21.6,21.98,21.37
9/19/2012,23.29,78525460,21.99,23.37,21.77
9/20/2012,22.59,57115160,23.02,23.24,22.54
9/21/2012,22.86,51163120,22.97,23.24,22.6
9/24/2012,20.79,78968380,21.78,21.98,20.36
9/25/2012,20.28,46169460,21.2,21.21,20.22
9/26/2012,20.62,38212360,20.15,20.78,19.8
9/27/2012,20.32,30061050,20.99,21,20.16
9/28/2012,21.66,65415370,20.57,21.95,20.5
10/1/2012,21.99,51198150,22.08,22.59,21.73
10/2/2012,22.27,29276680,22.08,22.49,21.82
10/3/2012,21.83,31940720,22.3,22.49,21.8
10/4/2012,21.95,46549400,22.32,22.4,21.41
10/5/2012,20.91,40483780,21.49,21.63,20.88
10/8/2012,20.4,32190200,20.4,20.75,20.16
10/9/2012,20.23,27125670,20.39,20.55,19.97
10/10/2012,19.64,39282420,19.93,19.94,19.45
10/11/2012,19.75,21803710,19.88,19.96,19.61
10/12/2012,19.52,18743920,19.75,19.8,19.48
10/15/2012,19.52,20154860,19.68,19.88,19.49
10/16/2012,19.48,21816100,19.68,19.69,19.3
10/17/2012,19.88,44020450,19.5,20.48,19.37
10/18/2012,18.98,52059860,19.7,19.79,18.89
10/19/2012,19,34769600,19,19.06,18.8
10/22/2012,19.32,32269470,19.2,19.43,19.05
10/23/2012,19.5,72281000,19.25,19.8,19.1
10/24/2012,23.23,228364700,24.13,24.25,22.85
10/25/2012,22.56,76050080,23.29,23.31,22.47
10/26/2012,21.94,9999999,22.4,22.88,21.88
10/31/2012,21.11,99311480,20.82,21.5,20.73
11/1/2012,21.21,37631000,21.08,21.44,21.01
11/2/2012,21.18,38308550,21.26,21.69,21.07
11/5/2012,21.25,31752420,21.1,21.48,20.92
11/6/2012,21.17,29030780,21.24,21.37,20.99
11/7/2012,20.47,33352920,20.85,20.95,20.37
11/8/2012,19.99,34106840,20.52,20.73,19.98
11/9/2012,19.21,42257790,19.96,20,19.13
11/12/2012,20.07,67220540,19.15,20.17,18.87
11/13/2012,19.86,71524510,19.61,20.11,19.56
11/14/2012,22.36,229081600,20.1,22.5,19.93
11/15/2012,22.17,78808770,22.34,22.5,21.65
11/16/2012,23.56,107091400,22.25,23.93,22.18
11/19/2012,22.92,84944370,23.96,24.12,22.82
11/20/2012,23.1,46515660,22.73,23.9,22.7
11/21/2012,24.32,89720920,23.22,24.53,23.05
11/23/2012,24,29520310,24.58,24.68,23.88
11/26/2012,25.94,123513900,24.94,26.09,24.81
11/27/2012,26.15,85687430,26.04,26.5,25.46
11/28/2012,26.36,49113040,25.94,26.49,25.75
11/29/2012,27.32,88572990,26.5,27.52,26.16
11/30/2012,28,126867400,27.26,28,26.76
12/3/2012,27.04,123384900,28,28.88,26.98
12/4/2012,27.46,72810360,27.06,27.76,26.68
12/5/2012,27.71,58899760,27.75,27.9,27.26
12/6/2012,26.97,45933360,27.68,27.75,26.82
12/7/2012,27.49,51648160,27.07,27.78,26.84
12/10/2012,27.84,50463630,27.17,28.17,27.1
12/11/2012,27.98,77035520,28.07,28.24,27.66
12/12/2012,27.58,46664930,28,28.14,27.37
12/13/2012,28.24,80968650,27.59,28.75,27.43
12/14/2012,26.81,91517810,28.18,28.33,26.76
12/17/2012,26.75,57679070,26.77,27,26.32
12/18/2012,27.71,60474760,26.96,27.91,26.9
12/19/2012,27.41,61342850,27.83,28.22,26.95
12/20/2012,27.36,35540640,27.49,27.6,27.13
12/21/2012,26.26,54365580,26.66,27.01,26.12
12/24/2012,26.93,28230040,26.5,26.96,26.2
12/26/2012,26.51,33122100,27.03,27.18,26.38
12/27/2012,26.05,43425730,26.55,26.8,25.52
12/28/2012,25.91,56502650,25.48,26.11,25.15
12/31/2012,26.62,60287020,26.2,26.99,26.11
1/2/2013,28,69735160,27.44,28.18,27.42
1/3/2013,27.77,63069690,27.88,28.47,27.59
1/4/2013,28.76,72609630,28.01,28.93,27.83
1/7/2013,29.42,83712950,28.69,29.79,28.65
1/8/2013,29.06,45791490,29.51,29.6,28.86
1/9/2013,30.59,104443300,29.67,30.6,29.49
1/10/2013,31.3,95209790,30.6,31.45,30.28
1/11/2013,31.72,89422580,31.28,31.96,31.1
1/14/2013,30.95,98585650,32.08,32.21,30.62
1/15/2013,30.1,172961200,30.64,31.71,29.88
1/16/2013,29.85,75183340,30.21,30.35,29.53
1/17/2013,30.14,40204750,30.08,30.42,30.03
1/18/2013,29.66,49552880,30.31,30.44,29.27
1/22/2013,30.73,54812940,29.75,30.89,29.74
1/23/2013,30.82,48497840,31.1,31.5,30.8
1/24/2013,31.08,43747870,31.27,31.49,30.81
1/25/2013,31.54,54234890,31.41,31.93,31.13
1/28/2013,32.47,59514360,31.88,32.51,31.81
1/29/2013,30.79,72704310,32,32.07,30.71
1/30/2013,31.24,84116810,30.98,31.49,30.88
1/31/2013,30.98,190522200,29.15,31.47,28.74
2/1/2013,29.73,85730540,31.01,31.02,29.63
2/4/2013,28.11,92128780,29.06,29.2,28.01
2/5/2013,28.64,47790880,28.26,28.96,28.04
2/6/2013,29.05,38301680,28.74,29.29,28.66
2/7/2013,28.65,34410230,29.11,29.15,28.27
2/8/2013,28.55,37636360,28.89,29.17,28.51
2/11/2013,28.26,36619600,28.61,28.68,28.04
2/12/2013,27.37,93390430,27.67,28.16,27.1
2/13/2013,27.91,50053630,27.36,28.32,27.31
2/14/2013,28.5,35565550,28.02,28.63,28.01
2/15/2013,28.32,32986500,28.52,28.75,28.09
2/19/2013,28.93,49216780,28.23,29.08,28.12
2/20/2013,28.46,42037050,28.92,29.05,28.33
2/21/2013,27.28,49583120,28.28,28.55,27.15
2/22/2013,27.13,36287100,27.62,27.63,26.82
2/25/2013,27.27,34480840,27.16,27.64,27.15
2/26/2013,27.39,31579420,27.36,27.46,26.7
2/27/2013,26.87,44203880,27.34,27.34,26.63
2/28/2013,27.25,82952930,26.84,27.3,26.34
3/1/2013,27.78,54032140,27.05,28.12,26.81
3/4/2013,27.72,32363520,27.76,28.06,27.44
3/5/2013,27.52,40184170,27.88,28.18,27.21
3/6/2013,27.45,33464760,28.1,28.13,27.35
3/7/2013,28.58,74408360,27.57,28.68,27.47
3/8/2013,27.96,44161320,28.43,28.47,27.73
3/11/2013,28.14,35585960,28.01,28.64,27.83
3/12/2013,27.83,27498230,28.1,28.32,27.6
3/13/2013,27.08,39527710,27.62,27.65,26.92
3/14/2013,27.04,27604220,27.1,27.43,26.83
3/15/2013,26.65,31554310,27.03,27.06,26.56
3/18/2013,26.49,26610250,26.37,26.79,25.78
3/19/2013,26.55,25222620,26.53,26.9,26.21
3/20/2013,25.86,43922190,26.68,26.69,25.78
3/21/2013,25.74,24297020,25.66,26.11,25.56
3/22/2013,25.73,18420580,25.8,26.01,25.63
3/25/2013,25.13,39115300,25.75,25.8,25.08
3/26/2013,25.21,26931720,25.08,25.48,25.03
3/27/2013,26.09,52246250,25,26.28,24.72
3/28/2013,25.58,28564300,26.09,26.17,25.52
4/1/2013,25.53,22205800,25.63,25.89,25.28
4/2/2013,25.42,35121310,25.77,26.12,25.3
4/3/2013,26.25,48093190,25.83,26.39,25.7
4/4/2013,27.07,81884030,26.62,27.23,26.11
4/5/2013,27.39,64468590,26.86,27.8,26.61
4/8/2013,26.85,27213210,27.19,27.2,26.63
4/9/2013,26.59,21271210,26.58,26.89,26.42
4/10/2013,27.57,45868010,27.01,27.84,26.9
4/11/2013,28.02,33317050,27.48,28.1,27.25
4/12/2013,27.4,28645390,28,28,27.24
4/15/2013,26.52,30157610,27.16,27.48,26.36
4/16/2013,26.92,27354550,26.81,27.11,26.4
4/17/2013,26.63,26409810,26.65,27.2,26.39
4/18/2013,25.69,39017530,26.82,26.82,25.15
4/19/2013,25.73,20349350,25.62,25.96,25.33
4/22/2013,25.97,25626190,25.81,26.36,25.7
4/23/2013,25.98,25136620,26.22,26.33,25.77
4/24/2013,26.11,19701820,25.93,26.4,25.8
4/25/2013,26.14,17085990,26.07,26.4,26
4/26/2013,26.85,32952000,26.6,27.62,26.6
4/29/2013,26.98,28880330,27.16,27.41,26.86
4/30/2013,27.77,36158480,27.13,27.85,27.01
5/1/2013,27.43,63228690,27.85,27.92,27.31
5/2/2013,28.97,104142100,28.01,29.02,27.98
5/3/2013,28.31,58210590,29.04,29.07,28.15
5/6/2013,27.57,43816260,28.33,28.46,27.48
5/7/2013,26.89,41181810,27.55,27.85,26.85
5/8/2013,27.12,34592220,26.88,27.3,26.65
5/9/2013,27.04,33367040,27.08,27.55,26.85
5/10/2013,26.68,30796410,27.14,27.3,26.57
5/13/2013,26.82,29003230,26.6,27.33,26.53
5/14/2013,27.07,24899510,26.89,27.28,26.82
5/15/2013,26.6,30257960,26.92,26.99,26.4
5/16/2013,26.13,35473010,26.48,26.55,25.9
5/17/2013,26.25,29426640,26.4,26.6,26.2
5/20/2013,25.76,42345840,26.18,26.19,25.69
5/21/2013,25.66,26163000,25.87,26.08,25.59
5/22/2013,25.16,45198860,25.65,25.85,24.92
5/23/2013,25.06,37654530,24.8,25.53,24.77
5/24/2013,24.31,58653470,24.97,24.97,24.08
5/28/2013,24.1,50042490,24.54,24.54,23.92
5/29/2013,23.32,64115760,23.79,23.81,23.26
5/30/2013,24.55,60555780,24.13,24.78,23.93
5/31/2013,24.35,35879190,24.63,24.95,24.27
6/3/2013,23.85,35693200,24.27,24.32,23.71
6/4/2013,23.52,34748310,23.89,23.93,23.32
6/5/2013,22.9,53759680,23.35,23.71,22.79
6/6/2013,22.97,31224400,22.99,23.09,22.67
6/7/2013,23.29,38679530,23.03,23.4,22.86
6/10/2013,24.33,58311370,24.06,24.6,23.99
6/11/2013,24.03,29837670,24.03,24.35,24
