Datetime,Open,High,Low,Close,Adj Close,Volume
2023-03-27 09:54:00-04:00,280.8699951171875,280.8699951171875,280.20001220703125,280.3599853515625,280.3599853515625,81196
2023-03-27 09:55:00-04:00,280.3599853515625,280.4800109863281,280.17999267578125,280.2099914550781,280.2099914550781,81163
2023-03-27 09:56:00-04:00,280.2300109863281,280.55999755859375,280.0,280.1600036621094,280.1600036621094,123220
2023-03-27 09:57:00-04:00,280.1499938964844,280.2699890136719,279.68060302734375,279.7300109863281,279.7300109863281,101576
2023-03-27 09:58:00-04:00,279.7278137207031,279.989990234375,279.6401062011719,279.9849853515625,279.9849853515625,73418
2023-03-27 09:59:00-04:00,280.0,280.25,280.0,280.1907958984375,280.1907958984375,48707
2023-03-27 10:00:00-04:00,280.19000244140625,280.5,280.19000244140625,280.260009765625,280.260009765625,50524
2023-03-27 10:01:00-04:00,280.239990234375,280.44000244140625,280.2300109863281,280.3500061035156,280.3500061035156,90441
2023-03-27 10:02:00-04:00,280.3599853515625,280.989990234375,280.3299865722656,280.9079895019531,280.9079895019531,103027
2023-03-27 10:03:00-04:00,280.8599853515625,280.8699951171875,280.55999755859375,280.6700134277344,280.6700134277344,50935
2023-03-27 10:04:00-04:00,280.7300109863281,280.7672119140625,280.5,280.6000061035156,280.6000061035156,41926
2023-03-27 10:05:00-04:00,280.6099853515625,281.0,280.6099853515625,280.94000244140625,280.94000244140625,107493
2023-03-27 10:06:00-04:00,280.95001220703125,280.95001220703125,280.45001220703125,280.7200012207031,280.7200012207031,85487
2023-03-27 10:07:00-04:00,280.7300109863281,281.19000244140625,280.7099914550781,281.1499938964844,281.1499938964844,123668
2023-03-27 10:08:00-04:00,281.1600036621094,281.3999938964844,280.9200134277344,281.0205078125,281.0205078125,90437
2023-03-27 10:09:00-04:00,281.010009765625,281.14990234375,280.7749938964844,280.7900085449219,280.7900085449219,72297
2023-03-27 10:10:00-04:00,280.79998779296875,281.04998779296875,280.79998779296875,280.8999938964844,280.8999938964844,59792
2023-03-27 10:11:00-04:00,280.864990234375,280.9700012207031,280.7401123046875,280.864990234375,280.864990234375,45877
2023-03-27 10:12:00-04:00,280.864990234375,280.9100036621094,280.7099914550781,280.7699890136719,280.7699890136719,48966
2023-03-27 10:13:00-04:00,280.760009765625,280.7699890136719,280.4671936035156,280.57000732421875,280.57000732421875,73056
2023-03-27 10:14:00-04:00,280.54998779296875,280.55999755859375,280.3599853515625,280.4595031738281,280.4595031738281,46033
2023-03-27 10:15:00-04:00,280.489990234375,280.7200012207031,280.42999267578125,280.70989990234375,280.70989990234375,50123
2023-03-27 10:16:00-04:00,280.69000244140625,280.7300109863281,280.3999938964844,280.57000732421875,280.57000732421875,79002
2023-03-27 10:17:00-04:00,280.55499267578125,280.57000732421875,280.0,280.44000244140625,280.44000244140625,126494
2023-03-27 10:18:00-04:00,280.44000244140625,280.6099853515625,280.3341979980469,280.5719909667969,280.5719909667969,50814
2023-03-27 10:19:00-04:00,280.55999755859375,280.71148681640625,280.5058898925781,280.5545959472656,280.5545959472656,48986
2023-03-27 10:20:00-04:00,280.5350036621094,280.6499938964844,280.43011474609375,280.4800109863281,280.4800109863281,51324
2023-03-27 10:21:00-04:00,280.4649963378906,280.70001220703125,280.45001220703125,280.5299987792969,280.5299987792969,47399
2023-03-27 10:22:00-04:00,280.5199890136719,280.9200134277344,280.519287109375,280.8399963378906,280.8399963378906,83857
2023-03-27 10:23:00-04:00,280.8399963378906,280.84161376953125,280.5799865722656,280.6400146484375,280.6400146484375,44701
2023-03-27 10:24:00-04:00,280.6300048828125,280.6600036621094,280.5,280.6000061035156,280.6000061035156,38100
2023-03-27 10:25:00-04:00,280.6199951171875,280.7099914550781,280.5299987792969,280.54998779296875,280.54998779296875,37766
2023-03-27 10:26:00-04:00,280.57000732421875,280.6099853515625,280.2944030761719,280.3699951171875,280.3699951171875,111464
2023-03-27 10:27:00-04:00,280.3699951171875,280.4700012207031,280.20001220703125,280.3699951171875,280.3699951171875,47371
2023-03-27 10:28:00-04:00,280.3500061035156,280.4100036621094,279.8299865722656,279.9601135253906,279.9601135253906,129888
2023-03-27 10:29:00-04:00,279.9599914550781,279.989990234375,279.69000244140625,279.875,279.875,41374
2023-03-27 10:30:00-04:00,279.8599853515625,279.8699951171875,279.3500061035156,279.4400939941406,279.4400939941406,60188
2023-03-27 10:31:00-04:00,279.43011474609375,279.55999755859375,279.3500061035156,279.4200134277344,279.4200134277344,40148
2023-03-27 10:32:00-04:00,279.42999267578125,279.6099853515625,279.3999938964844,279.4883117675781,279.4883117675781,43739
2023-03-27 10:33:00-04:00,279.5799865722656,279.6099853515625,279.30010986328125,279.3800048828125,279.3800048828125,29918
2023-03-27 10:34:00-04:00,279.3699951171875,279.4599914550781,279.21990966796875,279.4493103027344,279.4493103027344,80962
2023-03-27 10:35:00-04:00,279.43499755859375,279.43499755859375,279.0906066894531,279.18499755859375,279.18499755859375,39626
2023-03-27 10:36:00-04:00,279.17999267578125,279.3800048828125,279.05999755859375,279.260009765625,279.260009765625,49988
2023-03-27 10:37:00-04:00,279.260009765625,279.30999755859375,279.1600036621094,279.20001220703125,279.20001220703125,43265
2023-03-27 10:38:00-04:00,279.194091796875,279.194091796875,278.875,279.04071044921875,279.04071044921875,88955
2023-03-27 10:39:00-04:00,279.04998779296875,279.0899963378906,278.989990234375,279.07000732421875,279.07000732421875,41107
2023-03-27 10:40:00-04:00,279.1000061035156,279.2200012207031,278.7099914550781,279.0400085449219,279.0400085449219,125690
2023-03-27 10:41:00-04:00,279.04998779296875,279.1400146484375,278.9800109863281,279.04998779296875,279.04998779296875,51449
2023-03-27 10:42:00-04:00,279.0400085449219,279.1000061035156,278.989990234375,279.0150146484375,279.0150146484375,29517
2023-03-27 10:43:00-04:00,279.0,279.04998779296875,278.79998779296875,278.99139404296875,278.99139404296875,123506
2023-03-27 10:44:00-04:00,279.03509521484375,279.2099914550781,278.9700012207031,278.9750061035156,278.9750061035156,79512
2023-03-27 10:45:00-04:00,278.9599914550781,278.9599914550781,278.739990234375,278.79998779296875,278.79998779296875,64609
2023-03-27 10:46:00-04:00,278.79998779296875,278.94000244140625,278.7243957519531,278.8699951171875,278.8699951171875,51260
2023-03-27 10:47:00-04:00,278.85009765625,279.0790100097656,278.85009765625,279.0708923339844,279.0708923339844,64976
2023-03-27 10:48:00-04:00,279.06500244140625,279.20001220703125,278.7300109863281,278.8900146484375,278.8900146484375,77198
2023-03-27 10:49:00-04:00,278.9100036621094,279.0199890136719,278.8349914550781,279.0199890136719,279.0199890136719,46081
2023-03-27 10:50:00-04:00,279.04998779296875,279.0987854003906,278.95001220703125,278.9849853515625,278.9849853515625,40429
2023-03-27 10:51:00-04:00,278.97930908203125,279.1199951171875,278.8599853515625,278.9049987792969,278.9049987792969,56436
2023-03-27 10:52:00-04:00,278.9100036621094,279.0,278.8399963378906,278.92999267578125,278.92999267578125,26055
2023-03-27 10:53:00-04:00,278.92999267578125,279.0450134277344,278.80999755859375,279.0450134277344,279.0450134277344,43037
2023-03-27 10:54:00-04:00,279.0450134277344,279.1400146484375,278.9800109863281,278.9849853515625,278.9849853515625,61489
2023-03-27 10:55:00-04:00,278.9992980957031,279.0299987792969,278.8900146484375,278.8999938964844,278.8999938964844,20374
2023-03-27 10:56:00-04:00,278.9100036621094,279.0299987792969,278.8446960449219,278.94000244140625,278.94000244140625,35836
2023-03-27 10:57:00-04:00,278.95001220703125,278.9700012207031,278.54998779296875,278.57000732421875,278.57000732421875,60673
2023-03-27 10:58:00-04:00,278.56549072265625,278.6983947753906,278.2799987792969,278.3500061035156,278.3500061035156,116806
2023-03-27 10:59:00-04:00,278.3800048828125,278.5199890136719,278.2200012207031,278.2699890136719,278.2699890136719,64832
2023-03-27 11:00:00-04:00,278.2699890136719,278.31500244140625,278.04010009765625,278.1199951171875,278.1199951171875,71312
2023-03-27 11:01:00-04:00,278.1400146484375,278.2200012207031,277.95001220703125,278.04998779296875,278.04998779296875,118678
2023-03-27 11:02:00-04:00,278.05999755859375,278.1357116699219,277.7699890136719,277.9700927734375,277.9700927734375,95414
2023-03-27 11:03:00-04:00,277.989990234375,278.1000061035156,277.8299865722656,277.8800048828125,277.8800048828125,69105
2023-03-27 11:04:00-04:00,277.82000732421875,277.8399963378906,277.6700134277344,277.80999755859375,277.80999755859375,74553
2023-03-27 11:05:00-04:00,277.82000732421875,277.8599853515625,277.6199951171875,277.6700134277344,277.6700134277344,61627
2023-03-27 11:06:00-04:00,277.6499938964844,277.8299865722656,277.5828857421875,277.5828857421875,277.5828857421875,48682
2023-03-27 11:07:00-04:00,277.5899963378906,277.6600036621094,277.5014953613281,277.6488037109375,277.6488037109375,47105
2023-03-27 11:08:00-04:00,277.6322021484375,277.7900085449219,277.6000061035156,277.7200012207031,277.7200012207031,54397
2023-03-27 11:09:00-04:00,277.7250061035156,277.7250061035156,277.4700012207031,277.6199951171875,277.6199951171875,86359
2023-03-27 11:10:00-04:00,277.6199951171875,277.6199951171875,277.30999755859375,277.3550109863281,277.3550109863281,114940
2023-03-27 11:11:00-04:00,277.3699951171875,277.42999267578125,277.2900085449219,277.42999267578125,277.42999267578125,121619
2023-03-27 11:12:00-04:00,277.43499755859375,277.81500244140625,277.43499755859375,277.7900085449219,277.7900085449219,121372
2023-03-27 11:13:00-04:00,277.79998779296875,277.85150146484375,277.5799865722656,277.7401123046875,277.7401123046875,82860
2023-03-27 11:14:00-04:00,277.760009765625,277.82000732421875,277.69000244140625,277.7391052246094,277.7391052246094,23063
2023-03-27 11:15:00-04:00,277.739990234375,277.89801025390625,277.6499938964844,277.8800048828125,277.8800048828125,58690
2023-03-27 11:16:00-04:00,277.8800048828125,277.885009765625,277.7099914550781,277.7650146484375,277.7650146484375,52522
2023-03-27 11:17:00-04:00,277.75,277.9100036621094,277.6449890136719,277.8949890136719,277.8949890136719,70192
2023-03-27 11:18:00-04:00,277.9200134277344,277.947998046875,277.70001220703125,277.74639892578125,277.74639892578125,22347
2023-03-27 11:19:00-04:00,277.75,277.760009765625,277.29998779296875,277.6199951171875,277.6199951171875,97801
2023-03-27 11:20:00-04:00,277.6400146484375,277.75048828125,277.6199951171875,277.70001220703125,277.70001220703125,17689
2023-03-27 11:21:00-04:00,277.7200012207031,277.9200134277344,277.69000244140625,277.8940124511719,277.8940124511719,46592
2023-03-27 11:22:00-04:00,277.8999938964844,277.95001220703125,277.8399963378906,277.8900146484375,277.8900146484375,35263
2023-03-27 11:23:00-04:00,277.9100036621094,277.9100036621094,277.7699890136719,277.87188720703125,277.87188720703125,47359
2023-03-27 11:24:00-04:00,277.8800048828125,277.8999938964844,277.7900085449219,277.8699951171875,277.8699951171875,39753
2023-03-27 11:25:00-04:00,277.8699951171875,277.9303894042969,277.6499938964844,277.7300109863281,277.7300109863281,43547
2023-03-27 11:26:00-04:00,277.7300109863281,277.739990234375,277.5400085449219,277.5549011230469,277.5549011230469,31188
2023-03-27 11:27:00-04:00,277.510009765625,277.7699890136719,277.510009765625,277.760009765625,277.760009765625,53456
2023-03-27 11:28:00-04:00,277.7699890136719,277.8500061035156,277.7099914550781,277.7799987792969,277.7799987792969,27476
2023-03-27 11:29:00-04:00,277.79998779296875,278.0299987792969,277.79998779296875,277.92999267578125,277.92999267578125,71174
2023-03-27 11:30:00-04:00,277.9599914550781,278.07000732421875,277.8999938964844,277.94000244140625,277.94000244140625,62484
2023-03-27 11:31:00-04:00,277.95001220703125,277.95001220703125,277.71490478515625,277.8299865722656,277.8299865722656,41617
2023-03-27 11:32:00-04:00,277.8399963378906,278.010009765625,277.74200439453125,277.96990966796875,277.96990966796875,37405
2023-03-27 11:33:00-04:00,278.0,278.0892028808594,277.80999755859375,277.82000732421875,277.82000732421875,49268
2023-03-27 11:34:00-04:00,277.79998779296875,277.79998779296875,277.4800109863281,277.6050109863281,277.6050109863281,71195
2023-03-27 11:35:00-04:00,277.6199951171875,277.6499938964844,277.3301086425781,277.4100036621094,277.4100036621094,58075
2023-03-27 11:36:00-04:00,277.4200134277344,277.46990966796875,277.1099853515625,277.1400146484375,277.1400146484375,85609
2023-03-27 11:37:00-04:00,277.1499938964844,277.3500061035156,277.0,277.33099365234375,277.33099365234375,85554
2023-03-27 11:38:00-04:00,277.3403015136719,277.385009765625,277.1099853515625,277.16009521484375,277.16009521484375,61674
2023-03-27 11:39:00-04:00,277.14581298828125,277.3999938964844,277.1099853515625,277.3487854003906,277.3487854003906,44948
2023-03-27 11:40:00-04:00,277.3599853515625,277.3699951171875,277.2099914550781,277.2799987792969,277.2799987792969,45481
2023-03-27 11:41:00-04:00,277.2900085449219,277.3699951171875,277.20001220703125,277.260009765625,277.260009765625,28740
2023-03-27 11:42:00-04:00,277.25,277.260009765625,276.94000244140625,277.0299987792969,277.0299987792969,83756
2023-03-27 11:43:00-04:00,277.0466003417969,277.2099914550781,277.0299987792969,277.125,277.125,34182
2023-03-27 11:44:00-04:00,277.1300048828125,277.3900146484375,277.11871337890625,277.3900146484375,277.3900146484375,33998
2023-03-27 11:45:00-04:00,277.3800048828125,277.385009765625,277.25909423828125,277.2799987792969,277.2799987792969,29388
2023-03-27 11:46:00-04:00,277.2882995605469,277.3299865722656,277.239990234375,277.30999755859375,277.30999755859375,24325
2023-03-27 11:47:00-04:00,277.30999755859375,277.3699951171875,277.239990234375,277.3599853515625,277.3599853515625,45781
2023-03-27 11:48:00-04:00,277.34600830078125,277.3800048828125,277.135009765625,277.25,277.25,25061
2023-03-27 11:49:00-04:00,277.239990234375,277.2699890136719,277.1099853515625,277.19061279296875,277.19061279296875,23509
2023-03-27 11:50:00-04:00,277.20001220703125,277.2099914550781,277.0801086425781,277.114990234375,277.114990234375,39904
2023-03-27 11:51:00-04:00,277.1300048828125,277.239990234375,277.0400085449219,277.239990234375,277.239990234375,22249
2023-03-27 11:52:00-04:00,277.25,277.3598937988281,276.84100341796875,276.9150085449219,276.9150085449219,70975
2023-03-27 11:53:00-04:00,276.92999267578125,276.9700012207031,276.6499938964844,276.6650085449219,276.6650085449219,55707
2023-03-27 11:54:00-04:00,276.67999267578125,276.7699890136719,276.57000732421875,276.6300048828125,276.6300048828125,43188
2023-03-27 11:55:00-04:00,276.6449890136719,276.6449890136719,276.32000732421875,276.4150085449219,276.4150085449219,61375
2023-03-27 11:56:00-04:00,276.3999938964844,276.3999938964844,276.0299987792969,276.31500244140625,276.31500244140625,112324
2023-03-27 11:57:00-04:00,276.29998779296875,276.4100036621094,276.17999267578125,276.17999267578125,276.17999267578125,57880
2023-03-27 11:58:00-04:00,276.2098083496094,276.2200012207031,275.8599853515625,275.881103515625,275.881103515625,101996
2023-03-27 11:59:00-04:00,275.8800048828125,275.9599914550781,275.7300109863281,275.9372863769531,275.9372863769531,78263
2023-03-27 12:00:00-04:00,275.95001220703125,276.32000732421875,275.89691162109375,276.2300109863281,276.2300109863281,71609
2023-03-27 12:01:00-04:00,276.19000244140625,276.20001220703125,275.9599914550781,276.0,276.0,58605
2023-03-27 12:02:00-04:00,276.0299987792969,276.0299987792969,275.57000732421875,275.6600036621094,275.6600036621094,97888
2023-03-27 12:03:00-04:00,275.67999267578125,275.9700012207031,275.6600036621094,275.80999755859375,275.80999755859375,49353
2023-03-27 12:04:00-04:00,275.8299865722656,276.010009765625,275.80999755859375,275.94000244140625,275.94000244140625,56063
2023-03-27 12:05:00-04:00,275.9599914550781,275.9700012207031,275.6600036621094,275.8800048828125,275.8800048828125,67131
2023-03-27 12:06:00-04:00,275.8900146484375,275.8900146484375,275.6776123046875,275.7300109863281,275.7300109863281,42144
2023-03-27 12:07:00-04:00,275.7699890136719,275.8598937988281,275.5799865722656,275.7449951171875,275.7449951171875,48849
2023-03-27 12:08:00-04:00,275.7300109863281,275.8999938964844,275.70001220703125,275.8999938964844,275.8999938964844,65015
2023-03-27 12:09:00-04:00,275.8800048828125,276.1199035644531,275.8599853515625,276.04998779296875,276.04998779296875,44148
2023-03-27 12:10:00-04:00,276.0799865722656,276.1600036621094,276.0,276.0249938964844,276.0249938964844,45358
2023-03-27 12:11:00-04:00,276.0299987792969,276.1300048828125,275.9700012207031,275.9700012207031,275.9700012207031,25246
2023-03-27 12:12:00-04:00,275.989990234375,276.04998779296875,275.82000732421875,275.9880065917969,275.9880065917969,33605
2023-03-27 12:13:00-04:00,276.0,276.0216979980469,275.8399963378906,275.9590148925781,275.9590148925781,38797
2023-03-27 12:14:00-04:00,275.9599914550781,276.0,275.8788146972656,275.95001220703125,275.95001220703125,45639
2023-03-27 12:15:00-04:00,275.9599914550781,276.1400146484375,275.8299865722656,276.1300048828125,276.1300048828125,39693
2023-03-27 12:16:00-04:00,276.1600036621094,276.3399963378906,276.1099853515625,276.2300109863281,276.2300109863281,64282
2023-03-27 12:17:00-04:00,276.25,276.2803039550781,276.1099853515625,276.1499938964844,276.1499938964844,38655
2023-03-27 12:18:00-04:00,276.1499938964844,276.2300109863281,276.11151123046875,276.17999267578125,276.17999267578125,18364
2023-03-27 12:19:00-04:00,276.17999267578125,276.3949890136719,276.17999267578125,276.36029052734375,276.36029052734375,88996
2023-03-27 12:20:00-04:00,276.364990234375,276.4599914550781,276.30999755859375,276.35260009765625,276.35260009765625,47207
2023-03-27 12:21:00-04:00,276.3800048828125,276.54998779296875,276.3293151855469,276.44000244140625,276.44000244140625,25080
2023-03-27 12:22:00-04:00,276.44000244140625,276.5400085449219,276.42138671875,276.5299987792969,276.5299987792969,35828
2023-03-27 12:23:00-04:00,276.54998779296875,276.67999267578125,276.44000244140625,276.5450134277344,276.5450134277344,56180
2023-03-27 12:24:00-04:00,276.5299987792969,276.7200012207031,276.5,276.6864013671875,276.6864013671875,29897
2023-03-27 12:25:00-04:00,276.69500732421875,276.7099914550781,276.57879638671875,276.6400146484375,276.6400146484375,65943
2023-03-27 12:26:00-04:00,276.6499938964844,276.7550048828125,276.2200012207031,276.7550048828125,276.7550048828125,92542
2023-03-27 12:27:00-04:00,276.75,276.760009765625,276.6000061035156,276.70001220703125,276.70001220703125,32414
2023-03-27 12:28:00-04:00,276.70001220703125,276.75,276.5899963378906,276.7200012207031,276.7200012207031,22755
2023-03-27 12:29:00-04:00,276.75,276.8699951171875,276.7232971191406,276.83270263671875,276.83270263671875,32586
2023-03-27 12:30:00-04:00,276.8800048828125,276.91351318359375,276.760009765625,276.7799987792969,276.7799987792969,37816
2023-03-27 12:31:00-04:00,276.7850036621094,276.7850036621094,276.62750244140625,276.6712951660156,276.6712951660156,20982
2023-03-27 12:32:00-04:00,276.69720458984375,276.69720458984375,276.5465087890625,276.6099853515625,276.6099853515625,25665
2023-03-27 12:33:00-04:00,276.6234130859375,276.6234130859375,276.489990234375,276.5120849609375,276.5120849609375,23243
2023-03-27 12:34:00-04:00,276.5299987792969,276.54998779296875,276.4200134277344,276.4599914550781,276.4599914550781,35140
2023-03-27 12:35:00-04:00,276.4599914550781,276.489990234375,276.4200134277344,276.4200134277344,276.4200134277344,17922
2023-03-27 12:36:00-04:00,276.42010498046875,276.4700012207031,276.2799987792969,276.4541931152344,276.4541931152344,23057
2023-03-27 12:37:00-04:00,276.5,276.5199890136719,276.29998779296875,276.32000732421875,276.32000732421875,36010
2023-03-27 12:38:00-04:00,276.30999755859375,276.4200134277344,276.20001220703125,276.3999938964844,276.3999938964844,34769
2023-03-27 12:39:00-04:00,276.3900146484375,276.4667053222656,276.269287109375,276.269287109375,276.269287109375,26611
2023-03-27 12:40:00-04:00,276.2850036621094,276.3900146484375,276.25,276.29998779296875,276.29998779296875,25106
2023-03-27 12:41:00-04:00,276.2699890136719,276.2699890136719,275.9800109863281,276.0199890136719,276.0199890136719,58693
2023-03-27 12:42:00-04:00,276.0199890136719,276.1099853515625,276.0,276.1099853515625,276.1099853515625,35961
2023-03-27 12:43:00-04:00,276.1000061035156,276.1365051269531,276.0199890136719,276.114990234375,276.114990234375,27231
2023-03-27 12:44:00-04:00,276.1400146484375,276.3500061035156,276.1099853515625,276.3399963378906,276.3399963378906,17111
2023-03-27 12:45:00-04:00,276.3599853515625,276.614990234375,276.3599853515625,276.45001220703125,276.45001220703125,40954
2023-03-27 12:46:00-04:00,276.4549865722656,276.54998779296875,276.44500732421875,276.54998779296875,276.54998779296875,21685
2023-03-27 12:47:00-04:00,276.5400085449219,276.5400085449219,276.32000732421875,276.510009765625,276.510009765625,55269
2023-03-27 12:48:00-04:00,276.5093994140625,276.6400146484375,276.4599914550781,276.6400146484375,276.6400146484375,82180
2023-03-27 12:49:00-04:00,276.69000244140625,276.7398986816406,276.6000061035156,276.6300048828125,276.6300048828125,47527
2023-03-27 12:50:00-04:00,276.6099853515625,276.68499755859375,276.55999755859375,276.6763916015625,276.6763916015625,23065
2023-03-27 12:51:00-04:00,276.6600036621094,276.7699890136719,276.6300048828125,276.7699890136719,276.7699890136719,30230
2023-03-27 12:52:00-04:00,276.7662048339844,276.79998779296875,276.6099853515625,276.6299133300781,276.6299133300781,48916
2023-03-27 12:53:00-04:00,276.6099853515625,276.6499938964844,276.4599914550781,276.47479248046875,276.47479248046875,57257
2023-03-27 12:54:00-04:00,276.4700012207031,276.55999755859375,276.4588928222656,276.5,276.5,15617
2023-03-27 12:55:00-04:00,276.510009765625,276.5198974609375,276.3999938964844,276.45001220703125,276.45001220703125,22277
2023-03-27 12:56:00-04:00,276.44500732421875,276.54998779296875,276.42999267578125,276.54998779296875,276.54998779296875,13946
2023-03-27 12:57:00-04:00,276.5400085449219,276.5400085449219,276.38031005859375,276.3999938964844,276.3999938964844,12766
2023-03-27 12:58:00-04:00,276.3999938964844,276.4346008300781,276.3279113769531,276.4346008300781,276.4346008300781,12068
2023-03-27 12:59:00-04:00,276.4590148925781,276.46270751953125,276.364990234375,276.4200134277344,276.4200134277344,23349
2023-03-27 13:00:00-04:00,276.44000244140625,276.5,276.3299865722656,276.3500061035156,276.3500061035156,24421
2023-03-27 13:01:00-04:00,276.3500061035156,276.42999267578125,276.2799987792969,276.42999267578125,276.42999267578125,15412
2023-03-27 13:02:00-04:00,276.4800109863281,276.510009765625,276.0400085449219,276.2900085449219,276.2900085449219,40858
2023-03-27 13:03:00-04:00,276.3299865722656,276.5799865722656,276.3299865722656,276.53009033203125,276.53009033203125,33602
2023-03-27 13:04:00-04:00,276.57000732421875,276.6499938964844,276.44500732421875,276.4649963378906,276.4649963378906,41236
2023-03-27 13:05:00-04:00,276.44000244140625,276.44000244140625,276.239990234375,276.3699951171875,276.3699951171875,25413
2023-03-27 13:06:00-04:00,276.3800048828125,276.4396057128906,276.29998779296875,276.3599853515625,276.3599853515625,23868
2023-03-27 13:07:00-04:00,276.3500061035156,276.42999267578125,276.2799987792969,276.3550109863281,276.3550109863281,28519
2023-03-27 13:08:00-04:00,276.3599853515625,276.4700012207031,276.3399963378906,276.3515930175781,276.3515930175781,55534
2023-03-27 13:09:00-04:00,276.3599853515625,276.3599853515625,276.1199951171875,276.1499938964844,276.1499938964844,49701
2023-03-27 13:10:00-04:00,276.1499938964844,276.1499938964844,275.8599853515625,275.8699951171875,275.8699951171875,61919
2023-03-27 13:11:00-04:00,275.86151123046875,275.86151123046875,275.5199890136719,275.5899963378906,275.5899963378906,77126
2023-03-27 13:12:00-04:00,275.6499938964844,275.94000244140625,275.6050109863281,275.9100036621094,275.9100036621094,42021
2023-03-27 13:13:00-04:00,275.8999938964844,275.8999938964844,275.7189025878906,275.82000732421875,275.82000732421875,25822
2023-03-27 13:14:00-04:00,275.8500061035156,275.9200134277344,275.7882995605469,275.9100036621094,275.9100036621094,21980
2023-03-27 13:15:00-04:00,275.9100036621094,275.92999267578125,275.7699890136719,275.82000732421875,275.82000732421875,74146
2023-03-27 13:16:00-04:00,275.80999755859375,275.80999755859375,275.5799865722656,275.68499755859375,275.68499755859375,52873
2023-03-27 13:17:00-04:00,275.6400146484375,275.760009765625,275.6117858886719,275.70001220703125,275.70001220703125,58004
2023-03-27 13:18:00-04:00,275.69000244140625,275.8800048828125,275.67999267578125,275.8345031738281,275.8345031738281,54460
2023-03-27 13:19:00-04:00,275.8450012207031,276.0450134277344,275.8299865722656,276.0299987792969,276.0299987792969,49696
2023-03-27 13:20:00-04:00,276.0,276.0,275.8599853515625,275.8699035644531,275.8699035644531,33485
2023-03-27 13:21:00-04:00,275.8800048828125,276.10040283203125,275.8334045410156,276.0299987792969,276.0299987792969,50118
2023-03-27 13:22:00-04:00,276.04998779296875,276.3800048828125,276.0400085449219,276.17401123046875,276.17401123046875,58657
2023-03-27 13:23:00-04:00,276.1700134277344,276.20001220703125,276.04998779296875,276.05499267578125,276.05499267578125,41191
2023-03-27 13:24:00-04:00,276.05999755859375,276.2334899902344,276.0,276.2300109863281,276.2300109863281,45939
2023-03-27 13:25:00-04:00,276.2300109863281,276.3399963378906,276.19000244140625,276.3299865722656,276.3299865722656,40913
2023-03-27 13:26:00-04:00,276.3135986328125,276.3999938964844,276.25,276.3409118652344,276.3409118652344,17249
