Date,Open,High,Low,Close,Volume,Name
2/18/2014,76.45,76.57,75.76,76.49,1792625,ADP
2/19/2014,76.04,76.96,75.91,76.15,1605411,ADP
2/20/2014,76.24,76.89,75.86,76.51,1245236,ADP
2/21/2014,76.78,76.99,76.12,76.2,1955623,ADP
2/24/2014,76.31,77.48,76.2,76.8,1727192,ADP
2/25/2014,76.98,77.23,76.2801,77.01,1560856,ADP
2/26/2014,77.45,77.52,76.81,77.42,2294405,ADP
2/27/2014,77.12,77.9,77.1,77.72,2008915,ADP
2/28/2014,77.88,78.47,77.2,77.78,2351364,ADP
3/3/2014,77.05,77.195,76.33,76.67,1752666,ADP
3/4/2014,77.7,78.52,77.56,78.45,2584785,ADP
3/5/2014,78,78.184,77.48,77.72,1663632,ADP
3/6/2014,77.88,78.23,77.64,78.03,1342603,ADP
3/7/2014,78.45,78.926,78.14,78.56,1606991,ADP
3/10/2014,78.59,78.72,77.7699,78.21,1696567,ADP
3/11/2014,78.34,78.46,77.61,77.9,1365947,ADP
3/12/2014,77.27,77.7682,77,77.69,1671425,ADP
3/13/2014,77.78,77.96,76.69,76.99,2768729,ADP
3/14/2014,77.54,77.81,76.81,77.55,2310891,ADP
3/17/2014,77.92,78.5,77.71,78.49,2588926,ADP
3/18/2014,78.37,79.04,78.28,78.99,1759882,ADP
3/19/2014,79.08,79.08,77.8,78.29,1384832,ADP
3/20/2014,77.85,78.52,77.66,78.34,1180038,ADP
3/21/2014,79.33,79.39,77.5,77.75,4637467,ADP
3/24/2014,77.86,78,76.16,76.45,1960488,ADP
3/25/2014,76.69,77.3404,76.29,76.68,1600653,ADP
3/26/2014,77.1,77.25,76.2,76.2,1415252,ADP
3/27/2014,76.05,76.72,75.55,76.67,2164668,ADP
3/28/2014,77.01,77.67,76.57,76.95,1322152,ADP
3/31/2014,77.14,77.62,76.78,77.26,1451642,ADP
4/1/2014,77.05,77.53,76.64,77.5,1767189,ADP
4/2/2014,77.41,77.89,77.26,77.67,1666949,ADP
4/3/2014,77.98,78,77.02,77.37,1186584,ADP
4/4/2014,77.77,77.78,75.77,75.82,2023253,ADP
4/7/2014,75.97,76.19,75.02,75.27,1711915,ADP
4/8/2014,75.46,75.94,75.158,75.56,1664666,ADP
4/9/2014,75.47,75.96,75.06,75.88,1587637,ADP
4/10/2014,78.08,78.125,75.22,75.22,3725432,ADP
4/11/2014,74.67,75.2897,73.69,73.73,2730515,ADP
4/14/2014,74.41,74.57,73.38,74.24,1980559,ADP
4/15/2014,74.3,75.13,73.8,75.08,2109087,ADP
4/16/2014,75.7,75.7,74.69,75.43,1927514,ADP
4/17/2014,75.24,76.45,75.2,76.31,2039426,ADP
4/21/2014,75.77,76.44,75.77,76.06,926149,ADP
4/22/2014,76.13,76.61,75.76,76.33,1189729,ADP
4/23/2014,75.86,76.54,75.86,76.29,1389511,ADP
4/24/2014,76.84,77.02,76.32,76.62,1531964,ADP
4/25/2014,76.24,76.68,75.5,75.66,1437750,ADP
4/28/2014,76.04,76.53,74.99,75.68,2119091,ADP
4/29/2014,76.16,77.13,76.02,76.99,1889768,ADP
4/30/2014,76.05,78.35,76.04,77.96,2138172,ADP
5/1/2014,77.97,78.27,77.37,77.62,1289665,ADP
5/2/2014,77.7,78.2,77.3,77.54,1759994,ADP
5/5/2014,77.28,77.95,76.75,77.87,1219932,ADP
5/6/2014,77.44,77.6,76.97,77.06,1689270,ADP
5/7/2014,77.25,77.52,76.46,77.46,2112680,ADP
5/8/2014,77.32,78.17,77.14,77.85,1837554,ADP
5/9/2014,77.62,78.26,77.51,78.07,1352420,ADP
5/12/2014,77.99,79.12,77.99,78.89,1319353,ADP
5/13/2014,78.9,79.12,78.595,78.92,1243182,ADP
5/14/2014,79.02,79.1,77.944,78.09,1004824,ADP
5/15/2014,77.85,78,76.47,76.75,2112931,ADP
5/16/2014,76.91,77.84,76.45,77.81,1829827,ADP
5/19/2014,77.52,78.12,77.36,78.05,1121570,ADP
5/20/2014,78.15,78.15,77.3725,77.56,1650950,ADP
5/21/2014,78.07,78.07,77.42,77.72,1300842,ADP
5/22/2014,77.89,78.28,77.52,78.08,994018,ADP
5/23/2014,78.32,78.88,78.14,78.85,968451,ADP
5/27/2014,79.01,79.3,78.86,79.3,1172416,ADP
5/28/2014,79.72,79.79,78.81,78.87,1252142,ADP
5/29/2014,79.18,79.57,78.9,79.56,1062810,ADP
5/30/2014,79.75,79.88,79.37,79.68,2221524,ADP
6/2/2014,79.65,79.92,79.15,79.38,980440,ADP
6/3/2014,78.92,79.38,78.54,78.71,2296590,ADP
6/4/2014,78.33,78.84,78.085,78.83,2334556,ADP
6/5/2014,78.79,78.84,78.02,78.7,1515173,ADP
6/6/2014,79.17,79.671,78.8,79.61,1412444,ADP
6/9/2014,79.58,80.125,79.53,80,1281913,ADP
6/10/2014,79.72,80.37,79.37,79.4,1980233,ADP
6/11/2014,78.6,78.96,78.1,78.54,1604428,ADP
6/12/2014,78.08,78.63,77.95,78.25,1169398,ADP
6/13/2014,78.54,79.065,78.25,78.81,1083133,ADP
6/16/2014,78.47,79.13,78.45,78.65,1027306,ADP
6/17/2014,78.48,78.82,78.21,78.22,1954364,ADP
6/18/2014,78.22,78.7,77.92,78.61,2240077,ADP
6/19/2014,78.88,78.92,78.35,78.46,1646681,ADP
6/20/2014,78.86,79.66,78.5,79.45,3498457,ADP
6/23/2014,79.36,79.59,78.86,79.22,921176,ADP
6/24/2014,79.15,79.6253,78.85,79.06,1044404,ADP
6/25/2014,78.76,79.44,78.61,79.25,1038088,ADP
6/26/2014,79.28,79.28,78.63,79.11,878109,ADP
6/27/2014,79.06,79.5541,78.8551,79.48,1364310,ADP
6/30/2014,79.13,79.49,78.82,79.28,1119752,ADP
7/1/2014,79.62,80.56,79.2,80.37,1643478,ADP
7/2/2014,80.01,80.35,79.61,80.22,1396946,ADP
7/3/2014,80,80.61,80,80.59,775450,ADP
7/7/2014,80.18,80.52,80.1,80.44,1102109,ADP
7/8/2014,80.36,80.8,80.12,80.47,1513432,ADP
7/9/2014,80.67,80.72,80.19,80.47,943479,ADP
7/10/2014,80.8,80.8,79.77,80.145,953225,ADP
7/11/2014,80.27,80.3,79.62,80.13,1069216,ADP
7/14/2014,80.39,80.5,80.16,80.34,801574,ADP
7/15/2014,80.35,80.71,79.89,80.34,930275,ADP
7/16/2014,80.65,80.68,80.32,80.5,984821,ADP
7/17/2014,80.04,80.53,79.86,79.96,1066578,ADP
7/18/2014,80.43,81.155,80.02,81.03,1390601,ADP
7/21/2014,80.59,81.07,80.41,80.98,1002535,ADP
7/22/2014,81.16,81.785,81.025,81.68,833304,ADP
7/23/2014,81.56,81.88,81.29,81.83,1043717,ADP
7/24/2014,81.6,82.51,81.59,82.43,1267638,ADP
7/25/2014,82.52,82.62,82.04,82.61,1197562,ADP
7/28/2014,82.47,82.61,81.91,82.49,882530,ADP
7/29/2014,82.64,82.69,81.87,81.87,1321632,ADP
7/30/2014,82.33,82.46,81.712,82.15,1667184,ADP
7/31/2014,82.23,82.5,80.93,81.31,1638190,ADP
8/1/2014,80.87,81.83,80.87,81.54,1687668,ADP
8/4/2014,81.32,81.5,80.59,81.21,2117064,ADP
8/5/2014,81.23,81.23,80.16,80.48,1537227,ADP
8/6/2014,80.42,80.67,80.135,80.36,1039691,ADP
8/7/2014,80.68,80.97,79.81,80.07,1320666,ADP
8/8/2014,80.2,81.28,80.2,81.12,1285203,ADP
8/11/2014,81.21,81.74,81.16,81.34,983637,ADP
8/12/2014,81.11,81.68,80.93,81.27,1023057,ADP
8/13/2014,81.74,82.07,81.17,82,1059058,ADP
8/14/2014,83.78,83.78,81.69,82.39,795070,ADP
8/15/2014,83.14,83.15,81.67,82.27,1655207,ADP
8/18/2014,82.62,83.33,82.505,83.25,941475,ADP
8/19/2014,83.01,83.55,82.95,83.43,841192,ADP
8/20/2014,83.36,83.68,82.79,83.57,1078073,ADP
8/21/2014,83.57,84.07,83.27,83.89,810956,ADP
8/22/2014,84.05,84.2,83.28,83.49,914519,ADP
8/25/2014,83.63,83.94,83.27,83.62,845332,ADP
8/26/2014,83.6,84.23,83.4236,83.82,1068826,ADP
8/27/2014,83.75,83.97,83.43,83.67,863274,ADP
8/28/2014,83.03,83.72,83.03,83.5,832293,ADP
8/29/2014,83.95,83.95,82.91,83.48,1556882,ADP
9/2/2014,83.68,83.94,83.27,83.69,1207029,ADP
9/3/2014,84.09,84.16,83.6,83.78,1064745,ADP
9/4/2014,83.67,84.44,83.63,83.81,883660,ADP
9/5/2014,83.69,84.37,83.62,84.34,1200956,ADP
9/8/2014,83.91,84.48,83.74,84.09,860554,ADP
9/9/2014,83.85,84.05,83.45,83.61,1001746,ADP
9/10/2014,83.32,83.65,82.92,83.61,1279510,ADP
9/11/2014,83.3,83.41,82.69,83.2,1346780,ADP
9/12/2014,83.26,83.38,82.33,83.02,1689940,ADP
9/15/2014,82.94,83.61,82.55,83.46,1240043,ADP
9/16/2014,82.56,83.555,82.56,83.41,1389454,ADP
9/17/2014,83.47,83.51,82.81,83.35,1426796,ADP
9/18/2014,83.49,84.31,83.31,84.19,1611840,ADP
9/19/2014,84.55,84.68,83.56,83.88,2367344,ADP
9/22/2014,83.42,83.77,82.77,83.09,1243157,ADP
9/23/2014,82.94,83.09,82.59,82.61,1247456,ADP
9/24/2014,82.52,84.06,82.39,83.93,1356148,ADP
9/25/2014,83.61,83.61,82.32,82.36,1731590,ADP
9/26/2014,82.24,82.7601,81.8,82.59,1663719,ADP
9/29/2014,82.06,82.91,81.91,82.81,1689400,ADP
9/30/2014,83.34,83.45,82.7,83.08,2358037,ADP
10/1/2014,73.03,73.08,71.41,71.42,3540258,ADP
10/2/2014,71.71,72.63,71.51,72.5,3007958,ADP
10/3/2014,73.56,75.04,73.55,74.85,4475419,ADP
10/6/2014,74.96,75.04,74.29,74.52,2919471,ADP
10/7/2014,74.34,74.5,73.48,73.52,2233272,ADP
10/8/2014,73.5,74.98,73.26,74.78,2078845,ADP
10/9/2014,74.8,74.9499,73.16,73.19,1972846,ADP
10/10/2014,73.25,73.82,72.65,72.66,2395942,ADP
10/13/2014,72.82,73.12,71.93,71.95,2058736,ADP
10/14/2014,72.56,72.98,72.25,72.64,2088129,ADP
10/15/2014,72,72.34,70.498,71.78,2482932,ADP
10/16/2014,70.79,72.15,70.69,71.63,2179303,ADP
10/17/2014,72.51,72.98,71.51,72.68,1700389,ADP
10/20/2014,72.54,73.39,72.35,73.35,2125360,ADP
10/21/2014,73.63,74.89,73.25,74.805,1565250,ADP
10/22/2014,75.01,75.18,74.56,74.61,1416149,ADP
10/23/2014,75.75,76.2,75.22,75.44,1462300,ADP
10/24/2014,75.78,76.2499,75.47,76.2,1131834,ADP
10/27/2014,76.25,76.5999,75.95,76.47,1103391,ADP
10/28/2014,76.94,77.32,76.22,77.26,2314789,ADP
10/29/2014,77.09,78.1,76.93,77.92,1357079,ADP
10/30/2014,77.89,79.39,77.3,78.95,2113807,ADP
10/31/2014,80.61,81.99,79.86,81.78,3712308,ADP
11/3/2014,81.5,82.47,81.48,81.74,2707632,ADP
11/4/2014,82.35,83.36,82,83.15,2508301,ADP
11/5/2014,83.78,84.38,83.33,84.3,2325867,ADP
11/6/2014,84.66,85.1,84.15,84.745,2126487,ADP
11/7/2014,84.87,84.98,83.68,84.375,2441261,ADP
11/10/2014,84.31,85.2799,84.06,85.12,1611442,ADP
11/11/2014,85.09,85.32,84.64,84.95,1267082,ADP
11/12/2014,84.77,85.54,84.6301,85.205,1516225,ADP
11/13/2014,85.43,85.89,84.98,85.41,1451594,ADP
11/14/2014,85.41,85.528,84.46,84.75,1853091,ADP
11/17/2014,84.7,85.08,84.54,84.84,1531819,ADP
11/18/2014,84.85,85.12,84.45,84.75,1807257,ADP
11/19/2014,84.79,84.79,84.06,84.27,2362385,ADP
11/20/2014,84.28,84.42,83.6,84.115,2507416,ADP
11/21/2014,85.22,85.22,83.81,84.14,2692005,ADP
